datetime,open,high,low,close,volume
2025-01-03 14:00:00,1.02932,1.03024,1.0288,1.03003,5287
2025-01-03 15:00:00,1.0294,1.03058,1.02731,1.02892,8800
2025-01-03 16:00:00,1.02891,1.02999,1.02835,1.02909,5517
2025-01-03 17:00:00,1.02911,1.03057,1.02909,1.0298,4360
2025-01-03 18:00:00,1.02979,1.03021,1.02926,1.02973,3416
2025-01-03 19:00:00,1.02969,1.03061,1.02938,1.03012,2702
2025-01-03 20:00:00,1.03011,1.03075,1.02988,1.03058,2646
2025-01-03 21:00:00,1.03056,1.03099,1.03047,1.03074,748
2025-01-05 22:00:00,1.03021,1.03063,1.02954,1.0301,876
2025-01-05 23:00:00,1.0301,1.0308,1.0301,1.03052,1723
2025-01-06 00:00:00,1.03053,1.03054,1.02955,1.0303,3154
2025-01-06 01:00:00,1.0303,1.03136,1.03012,1.03123,3347
2025-01-06 02:00:00,1.03123,1.03178,1.03108,1.0316,2854
2025-01-06 03:00:00,1.03161,1.03183,1.0313,1.03164,2056
2025-01-06 04:00:00,1.03163,1.03175,1.03128,1.03153,1572
2025-01-06 05:00:00,1.03152,1.03182,1.03085,1.03088,1989
2025-01-06 06:00:00,1.03087,1.03165,1.03078,1.03127,2771
2025-01-06 07:00:00,1.0313,1.03284,1.03099,1.03273,3831
2025-01-06 08:00:00,1.03273,1.03525,1.03266,1.03502,6315
2025-01-06 09:00:00,1.03501,1.03689,1.03402,1.03556,7745
2025-01-06 10:00:00,1.03557,1.03578,1.0335,1.03351,4728
2025-01-06 11:00:00,1.03348,1.04327,1.03286,1.04217,12017
2025-01-06 12:00:00,1.04219,1.04306,1.03921,1.04108,8856
2025-01-06 13:00:00,1.04116,1.04368,1.04044,1.04168,9467
2025-01-06 14:00:00,1.0417,1.04238,1.0353,1.03924,11954
2025-01-06 15:00:00,1.03926,1.03987,1.03713,1.03935,11053
2025-01-06 16:00:00,1.03934,1.04029,1.03854,1.03968,7376
2025-01-06 17:00:00,1.03968,1.03968,1.03792,1.03874,4630
2025-01-06 18:00:00,1.03874,1.03893,1.03771,1.03819,4373
2025-01-06 19:00:00,1.03818,1.03918,1.03789,1.03884,4123
2025-01-06 20:00:00,1.03879,1.0392,1.03857,1.03878,2984
2025-01-06 21:00:00,1.0388,1.03923,1.03862,1.03911,1173
2025-01-06 22:00:00,1.03802,1.03914,1.03802,1.03888,1123
2025-01-06 23:00:00,1.03896,1.03905,1.03816,1.03833,1172
2025-01-07 00:00:00,1.03834,1.03854,1.03771,1.03845,3057
2025-01-07 01:00:00,1.0384,1.03849,1.03761,1.03811,3451
2025-01-07 02:00:00,1.03812,1.03855,1.038,1.03823,2722
2025-01-07 03:00:00,1.03824,1.0393,1.038,1.03928,2254
2025-01-07 04:00:00,1.03926,1.03943,1.03904,1.03917,1824
2025-01-07 05:00:00,1.03918,1.04032,1.03909,1.03967,2634
2025-01-07 06:00:00,1.03965,1.04042,1.03963,1.03975,3275
2025-01-07 07:00:00,1.0398,1.04245,1.03978,1.04147,5826
2025-01-07 08:00:00,1.04146,1.04254,1.04032,1.04253,6559
2025-01-07 09:00:00,1.04251,1.04344,1.04241,1.04268,5458
2025-01-07 10:00:00,1.04262,1.04344,1.04166,1.04279,5970
2025-01-07 11:00:00,1.0428,1.04284,1.04051,1.04134,4790
2025-01-07 12:00:00,1.04135,1.04172,1.03871,1.03892,6091
2025-01-07 13:00:00,1.03892,1.04051,1.03866,1.03965,6285
2025-01-07 14:00:00,1.03965,1.03977,1.03892,1.03932,6713
2025-01-07 15:00:00,1.0379,1.03812,1.03552,1.03726,11379
2025-01-07 16:00:00,1.0373,1.03815,1.03627,1.03683,9038
2025-01-07 17:00:00,1.03682,1.03737,1.03536,1.03671,6499
2025-01-07 18:00:00,1.03671,1.03694,1.03493,1.03544,5248
2025-01-07 19:00:00,1.03542,1.03597,1.03523,1.03552,3228
2025-01-07 20:00:00,1.03549,1.03558,1.03441,1.03444,3016
2025-01-07 21:00:00,1.0344,1.03443,1.03407,1.03432,865
2025-01-07 22:00:00,1.03391,1.03424,1.03391,1.03416,1109
2025-01-07 23:00:00,1.03418,1.03449,1.03392,1.03415,1649
2025-01-08 00:00:00,1.03416,1.03493,1.03416,1.03466,3252
2025-01-08 01:00:00,1.03467,1.0353,1.03453,1.03529,2972
2025-01-08 02:00:00,1.03529,1.03548,1.03518,1.03542,1896
2025-01-08 03:00:00,1.03541,1.03541,1.03463,1.03478,1645
2025-01-08 04:00:00,1.03476,1.0352,1.03474,1.03513,1583
2025-01-08 05:00:00,1.03513,1.03558,1.03494,1.0355,1873
2025-01-08 06:00:00,1.03551,1.03576,1.03461,1.03515,2402
2025-01-08 07:00:00,1.03513,1.03516,1.03283,1.03324,5615
2025-01-08 08:00:00,1.03322,1.03397,1.0318,1.03189,6823
2025-01-08 09:00:00,1.03188,1.03264,1.03155,1.03196,5991
2025-01-08 10:00:00,1.03193,1.03213,1.03101,1.03191,5265
2025-01-08 11:00:00,1.03188,1.03198,1.02731,1.02976,9328
2025-01-08 12:00:00,1.02977,1.03001,1.02807,1.02827,7392
2025-01-08 13:00:00,1.02826,1.03044,1.02808,1.03035,10972
2025-01-08 14:00:00,1.03035,1.03075,1.02891,1.02915,8799
2025-01-08 15:00:00,1.02923,1.03098,1.02923,1.03016,8214
2025-01-08 16:00:00,1.03017,1.03145,1.02945,1.03125,6815
2025-01-08 17:00:00,1.03126,1.03133,1.02982,1.03054,5601
2025-01-08 18:00:00,1.03054,1.03158,1.03053,1.03124,4843
2025-01-08 19:00:00,1.03123,1.03243,1.03083,1.03091,5090
2025-01-08 20:00:00,1.03092,1.03168,1.0308,1.03161,3513
2025-01-08 21:00:00,1.03161,1.03193,1.03156,1.03161,881
2025-01-08 22:00:00,1.03135,1.03175,1.03135,1.03173,2647
2025-01-08 23:00:00,1.0318,1.03189,1.03132,1.03133,1305
2025-01-09 00:00:00,1.03135,1.03148,1.03048,1.0313,2999
2025-01-09 01:00:00,1.03131,1.03175,1.03115,1.03144,2883
2025-01-09 02:00:00,1.03144,1.032,1.03141,1.03166,2306
2025-01-09 03:00:00,1.03165,1.03213,1.03108,1.03111,2563
2025-01-09 04:00:00,1.03109,1.03122,1.03055,1.03092,2106
2025-01-09 05:00:00,1.03091,1.03125,1.03053,1.03066,3035
2025-01-09 06:00:00,1.03066,1.03083,1.0297,1.03,4010
2025-01-09 07:00:00,1.03009,1.03083,1.02877,1.02912,6097
2025-01-09 08:00:00,1.02909,1.03079,1.02836,1.03078,7033
2025-01-09 09:00:00,1.03082,1.03177,1.03031,1.03058,5800
2025-01-09 10:00:00,1.0306,1.03126,1.02996,1.03031,5223
2025-01-09 11:00:00,1.0303,1.03043,1.02969,1.03011,5063
2025-01-09 12:00:00,1.0301,1.0305,1.0296,1.03033,4513
2025-01-09 13:00:00,1.03034,1.03189,1.03009,1.0308,6250
2025-01-09 14:00:00,1.03079,1.03147,1.03052,1.03075,5401
2025-01-09 15:00:00,1.03076,1.03098,1.02948,1.02993,5302
2025-01-09 16:00:00,1.02995,1.03012,1.0291,1.02973,4124
2025-01-09 17:00:00,1.02973,1.03019,1.02937,1.02974,3178
2025-01-09 18:00:00,1.02972,1.03025,1.0294,1.03002,2025
2025-01-09 19:00:00,1.03004,1.03022,1.02978,1.0298,1650
2025-01-09 20:00:00,1.02984,1.03037,1.02984,1.03012,1354
2025-01-09 21:00:00,1.03011,1.03011,1.02992,1.03004,584
2025-01-09 22:00:00,1.02996,1.03016,1.02954,1.03005,954
2025-01-09 23:00:00,1.03007,1.0302,1.02956,1.02965,1543
2025-01-10 00:00:00,1.02966,1.03004,1.02921,1.02954,2695
2025-01-10 01:00:00,1.02955,1.03045,1.02936,1.03019,3513
2025-01-10 02:00:00,1.03019,1.03037,1.02983,1.03018,2013
2025-01-10 03:00:00,1.03017,1.03033,1.02977,1.02985,1374
2025-01-10 04:00:00,1.02983,1.02999,1.02935,1.0295,1643
2025-01-10 05:00:00,1.02951,1.02975,1.02846,1.02856,2428
2025-01-10 06:00:00,1.02857,1.02884,1.02812,1.02817,2874
2025-01-10 07:00:00,1.02818,1.02972,1.02811,1.0297,3806
2025-01-10 08:00:00,1.02972,1.03118,1.02927,1.03027,5500
2025-01-10 09:00:00,1.03026,1.03058,1.02989,1.03,4733
2025-01-10 10:00:00,1.02999,1.03059,1.02998,1.03022,4126
2025-01-10 11:00:00,1.03021,1.03053,1.02989,1.03017,3857
2025-01-10 12:00:00,1.03016,1.03095,1.02991,1.03055,4573
2025-01-10 13:00:00,1.03055,1.03117,1.0213,1.02564,10974
2025-01-10 14:00:00,1.02553,1.02728,1.02444,1.02533,12472
2025-01-10 15:00:00,1.02462,1.02783,1.02362,1.02504,11526
2025-01-10 16:00:00,1.02501,1.02512,1.02275,1.02374,9308
2025-01-10 17:00:00,1.02377,1.02506,1.0233,1.02445,6599
2025-01-10 18:00:00,1.02444,1.02461,1.02359,1.02416,4769
2025-01-10 19:00:00,1.02416,1.02489,1.02348,1.02454,4521
2025-01-10 20:00:00,1.02454,1.02459,1.02371,1.02446,3905
2025-01-10 21:00:00,1.02445,1.02489,1.02436,1.0244,1014
2025-01-12 22:00:00,1.02369,1.02459,1.02369,1.02458,1520
2025-01-12 23:00:00,1.02463,1.02469,1.02388,1.0243,1780
2025-01-13 00:00:00,1.0243,1.0245,1.02364,1.02424,2511
2025-01-13 01:00:00,1.02425,1.02498,1.02393,1.02417,3974
2025-01-13 02:00:00,1.02419,1.02453,1.02385,1.02402,2673
2025-01-13 03:00:00,1.02399,1.02404,1.02129,1.02153,3414
2025-01-13 04:00:00,1.02153,1.022,1.02077,1.02118,2650
2025-01-13 05:00:00,1.02118,1.02204,1.02103,1.02196,2659
2025-01-13 06:00:00,1.02195,1.0225,1.02144,1.02174,3354
2025-01-13 07:00:00,1.02174,1.02237,1.02076,1.02152,6103
2025-01-13 08:00:00,1.02153,1.02313,1.02137,1.02215,7705
2025-01-13 09:00:00,1.02211,1.02241,1.0178,1.01933,8868
2025-01-13 10:00:00,1.01932,1.02074,1.01929,1.0202,5895
2025-01-13 11:00:00,1.02014,1.02039,1.01861,1.01959,5195
2025-01-13 12:00:00,1.0196,1.0206,1.01878,1.02028,6414
2025-01-13 13:00:00,1.02031,1.02208,1.01964,1.02084,6995
2025-01-13 14:00:00,1.02084,1.02126,1.02003,1.02081,7493
2025-01-13 15:00:00,1.02083,1.02089,1.01958,1.01969,7614
2025-01-13 16:00:00,1.01969,1.02175,1.01917,1.02082,6034
2025-01-13 17:00:00,1.02082,1.02195,1.0207,1.02179,5088
2025-01-13 18:00:00,1.0218,1.02215,1.02123,1.02161,3704
2025-01-13 19:00:00,1.02161,1.02162,1.02071,1.02072,3221
2025-01-13 20:00:00,1.0207,1.02176,1.0207,1.02168,2573
2025-01-13 21:00:00,1.0217,1.02225,1.02164,1.02225,545
2025-01-13 22:00:00,1.02406,1.02723,1.02406,1.02579,2403
2025-01-13 23:00:00,1.02596,1.02777,1.02509,1.0264,3858
2025-01-14 00:00:00,1.02639,1.02639,1.02457,1.0248,3506
2025-01-14 01:00:00,1.02481,1.025,1.02412,1.02492,4616
2025-01-14 02:00:00,1.02496,1.02504,1.02384,1.02447,2845
2025-01-14 03:00:00,1.02446,1.02552,1.02439,1.02484,2587
2025-01-14 04:00:00,1.02485,1.02551,1.02451,1.02502,1629
2025-01-14 05:00:00,1.02503,1.02517,1.02422,1.02448,2859
2025-01-14 06:00:00,1.02449,1.02533,1.02449,1.02527,3430
2025-01-14 07:00:00,1.0253,1.02662,1.02498,1.02544,6831
2025-01-14 08:00:00,1.02544,1.02749,1.0253,1.02616,7435
2025-01-14 09:00:00,1.02613,1.02665,1.02535,1.02596,6159
2025-01-14 10:00:00,1.02595,1.02636,1.02519,1.026,4900
2025-01-14 11:00:00,1.02598,1.02632,1.02525,1.0254,4095
2025-01-14 12:00:00,1.02538,1.02551,1.02395,1.02478,5636
2025-01-14 13:00:00,1.0248,1.02729,1.02413,1.0253,9879
2025-01-14 14:00:00,1.02532,1.02746,1.02435,1.0268,9203
2025-01-14 15:00:00,1.02683,1.02957,1.0263,1.02949,9379
2025-01-14 16:00:00,1.02948,1.03044,1.02827,1.02915,7959
2025-01-14 17:00:00,1.02915,1.02915,1.0279,1.02881,4716
2025-01-14 18:00:00,1.02882,1.03002,1.02867,1.02992,3424
2025-01-14 19:00:00,1.02991,1.03055,1.02963,1.0298,2765
2025-01-14 20:00:00,1.02981,1.03086,1.02965,1.03019,3134
2025-01-14 21:00:00,1.03019,1.03077,1.03006,1.03064,694
2025-01-14 22:00:00,1.0305,1.03073,1.03023,1.03061,842
2025-01-14 23:00:00,1.03054,1.03083,1.03024,1.03062,1109
2025-01-15 00:00:00,1.03061,1.03062,1.02997,1.03011,2151
2025-01-15 01:00:00,1.03008,1.03048,1.02978,1.03001,2429
2025-01-15 02:00:00,1.03,1.03014,1.02953,1.0297,2239
2025-01-15 03:00:00,1.02971,1.03023,1.02964,1.0302,1516
2025-01-15 04:00:00,1.03019,1.03026,1.02976,1.03024,1599
2025-01-15 05:00:00,1.03023,1.03053,1.02926,1.02931,2561
2025-01-15 06:00:00,1.02929,1.02987,1.02918,1.02962,2309
2025-01-15 07:00:00,1.02973,1.03081,1.02867,1.03059,6411
2025-01-15 08:00:00,1.03053,1.03169,1.02941,1.02966,6109
2025-01-15 09:00:00,1.02969,1.03131,1.0296,1.03098,5045
2025-01-15 10:00:00,1.03099,1.0314,1.03009,1.03075,4272
2025-01-15 11:00:00,1.03076,1.03124,1.02995,1.03013,3966
2025-01-15 12:00:00,1.03012,1.03066,1.02935,1.02998,4960
2025-01-15 13:00:00,1.02997,1.03544,1.0296,1.0344,10168
2025-01-15 14:00:00,1.03448,1.03457,1.03251,1.03272,10043
2025-01-15 15:00:00,1.03269,1.0331,1.02988,1.03061,9077
2025-01-15 16:00:00,1.03061,1.03079,1.02581,1.02811,8223
2025-01-15 17:00:00,1.02813,1.02932,1.0281,1.02856,4987
2025-01-15 18:00:00,1.02861,1.0293,1.02843,1.02921,3474
2025-01-15 19:00:00,1.02922,1.02945,1.02892,1.02932,2500
2025-01-15 20:00:00,1.02931,1.02989,1.02904,1.02957,2497
2025-01-15 21:00:00,1.0296,1.02963,1.029,1.02902,762
2025-01-15 22:00:00,1.02849,1.02936,1.02849,1.02918,1656
2025-01-15 23:00:00,1.02922,1.02956,1.02908,1.02952,1332
2025-01-16 00:00:00,1.02951,1.02999,1.02847,1.0299,3201
2025-01-16 01:00:00,1.02992,1.02997,1.02876,1.0289,4511
2025-01-16 02:00:00,1.02894,1.0293,1.02849,1.02869,3506
2025-01-16 03:00:00,1.02868,1.02891,1.02846,1.0289,1949
2025-01-16 04:00:00,1.02889,1.02939,1.02852,1.02871,1882
2025-01-16 05:00:00,1.02872,1.02873,1.02809,1.02823,2254
2025-01-16 06:00:00,1.02824,1.02896,1.02822,1.0289,3299
2025-01-16 07:00:00,1.02877,1.03013,1.0286,1.02975,5152
2025-01-16 08:00:00,1.0298,1.02998,1.02878,1.02959,5520
2025-01-16 09:00:00,1.02959,1.02989,1.02816,1.02861,4998
2025-01-16 10:00:00,1.02861,1.02961,1.02828,1.02855,3750
2025-01-16 11:00:00,1.02856,1.02919,1.0284,1.02901,3736
2025-01-16 12:00:00,1.02901,1.02901,1.0264,1.02718,5445
2025-01-16 13:00:00,1.02726,1.02853,1.02608,1.02814,8742
2025-01-16 14:00:00,1.02807,1.02839,1.02679,1.02792,7795
2025-01-16 15:00:00,1.02792,1.03057,1.02741,1.03008,10676
2025-01-16 16:00:00,1.03008,1.03116,1.0286,1.03022,8850
2025-01-16 17:00:00,1.03024,1.03151,1.02944,1.02965,6310
2025-01-16 18:00:00,1.02965,1.03029,1.02934,1.03003,3704
2025-01-16 19:00:00,1.02998,1.03077,1.02976,1.03017,3765
2025-01-16 20:00:00,1.03016,1.03038,1.02971,1.03002,2553
2025-01-16 21:00:00,1.02995,1.03,1.02968,1.02996,804
2025-01-16 22:00:00,1.02943,1.03023,1.02942,1.03006,994
2025-01-16 23:00:00,1.03017,1.03041,1.03001,1.03014,791
2025-01-17 00:00:00,1.03012,1.03066,1.0298,1.03047,2581
2025-01-17 01:00:00,1.03048,1.03095,1.03015,1.03051,2773
2025-01-17 02:00:00,1.03053,1.03091,1.0303,1.03032,2695
2025-01-17 03:00:00,1.03031,1.03048,1.02998,1.03006,1845
2025-01-17 04:00:00,1.03005,1.0301,1.0292,1.02936,1690
2025-01-17 05:00:00,1.02937,1.02951,1.02874,1.02933,2184
2025-01-17 06:00:00,1.02933,1.02939,1.02852,1.02903,2326
2025-01-17 07:00:00,1.02893,1.0291,1.02776,1.02846,5332
2025-01-17 08:00:00,1.02845,1.02988,1.02845,1.0297,5113
2025-01-17 09:00:00,1.02971,1.0304,1.02893,1.02968,5629
2025-01-17 10:00:00,1.02971,1.03062,1.02965,1.03038,3974
2025-01-17 11:00:00,1.03039,1.031,1.0299,1.03045,4089
2025-01-17 12:00:00,1.03044,1.03066,1.02903,1.02929,5291
2025-01-17 13:00:00,1.02931,1.02995,1.02854,1.02902,7033
2025-01-17 14:00:00,1.02903,1.03024,1.02652,1.02986,9511
2025-01-17 15:00:00,1.02985,1.03306,1.02955,1.02989,10429
2025-01-17 16:00:00,1.02988,1.03002,1.02817,1.02862,6388
2025-01-17 17:00:00,1.0286,1.02912,1.02789,1.02809,4786
2025-01-17 18:00:00,1.02807,1.02921,1.02791,1.02809,3740
2025-01-17 19:00:00,1.0281,1.02842,1.02727,1.02763,3317
2025-01-17 20:00:00,1.02762,1.02816,1.02737,1.02753,3601
2025-01-17 21:00:00,1.0275,1.02752,1.02691,1.02723,867
2025-01-19 22:00:00,1.02754,1.02822,1.02737,1.02775,1341
2025-01-19 23:00:00,1.02758,1.02806,1.02662,1.02805,2016
2025-01-20 00:00:00,1.02806,1.02901,1.02784,1.02865,2770
2025-01-20 01:00:00,1.02864,1.02928,1.0279,1.02908,3320
2025-01-20 02:00:00,1.02912,1.02923,1.02869,1.02911,2837
2025-01-20 03:00:00,1.0291,1.03063,1.02909,1.03061,2788
2025-01-20 04:00:00,1.03062,1.0307,1.03019,1.03043,1721
2025-01-20 05:00:00,1.03042,1.03064,1.03017,1.03025,1915
2025-01-20 06:00:00,1.03026,1.03189,1.02994,1.03104,3059
2025-01-20 07:00:00,1.03105,1.03184,1.03059,1.03165,4225
2025-01-20 08:00:00,1.03176,1.03176,1.03069,1.03098,5438
2025-01-20 09:00:00,1.03099,1.0317,1.03051,1.03062,5290
2025-01-20 10:00:00,1.03066,1.03224,1.03066,1.0315,4132
2025-01-20 11:00:00,1.03151,1.03265,1.03131,1.0326,3577
2025-01-20 12:00:00,1.03262,1.03265,1.03151,1.03203,4106
2025-01-20 13:00:00,1.03197,1.04002,1.03079,1.03981,10488
2025-01-20 14:00:00,1.03981,1.04302,1.03794,1.04151,11826
2025-01-20 15:00:00,1.04149,1.04299,1.03848,1.04005,9737
2025-01-20 16:00:00,1.04007,1.04059,1.03907,1.03984,5349
2025-01-20 17:00:00,1.03982,1.04027,1.03533,1.03856,7351
2025-01-20 18:00:00,1.03852,1.03966,1.03833,1.03965,2522
2025-01-20 19:00:00,1.03966,1.04235,1.03906,1.04208,2635
2025-01-20 20:00:00,1.042,1.04345,1.0412,1.04162,3599
2025-01-20 21:00:00,1.04157,1.04194,1.0412,1.04148,961
2025-01-20 22:00:00,1.04094,1.04173,1.04094,1.0412,823
2025-01-20 23:00:00,1.04132,1.04258,1.0411,1.04209,3939
2025-01-21 00:00:00,1.0421,1.04344,1.03521,1.03625,8618
2025-01-21 01:00:00,1.0363,1.03978,1.03558,1.03702,10130
2025-01-21 02:00:00,1.03704,1.03901,1.03692,1.03876,5712
2025-01-21 03:00:00,1.03876,1.0401,1.03853,1.03875,4426
2025-01-21 04:00:00,1.03877,1.03991,1.03851,1.03898,3215
2025-01-21 05:00:00,1.03899,1.03922,1.03773,1.03787,2774
2025-01-21 06:00:00,1.0379,1.03815,1.03665,1.03689,4068
2025-01-21 07:00:00,1.03683,1.03862,1.0365,1.03734,5932
2025-01-21 08:00:00,1.03725,1.0373,1.03501,1.03608,6353
2025-01-21 09:00:00,1.03607,1.03637,1.03418,1.03536,7101
2025-01-21 10:00:00,1.03528,1.03595,1.03431,1.0353,6072
2025-01-21 11:00:00,1.03533,1.03581,1.03429,1.03533,5233
2025-01-21 12:00:00,1.03536,1.03582,1.03457,1.03541,6937
2025-01-21 13:00:00,1.03542,1.0378,1.03528,1.03776,7179
2025-01-21 14:00:00,1.03778,1.03986,1.03728,1.03881,8566
2025-01-21 15:00:00,1.03867,1.04105,1.03786,1.04005,9631
2025-01-21 16:00:00,1.04003,1.04229,1.03983,1.04225,7029
2025-01-21 17:00:00,1.04224,1.04301,1.04212,1.04213,5260
2025-01-21 18:00:00,1.04211,1.04355,1.04199,1.04291,4234
2025-01-21 19:00:00,1.04288,1.04305,1.04161,1.04179,3616
2025-01-21 20:00:00,1.04177,1.04215,1.04157,1.04201,2998
2025-01-21 21:00:00,1.04195,1.04263,1.04189,1.04258,1140
2025-01-21 22:00:00,1.04252,1.0433,1.04235,1.04264,1281
2025-01-21 23:00:00,1.0427,1.04275,1.03921,1.04057,4891
2025-01-22 00:00:00,1.0406,1.04245,1.0406,1.04231,3709
2025-01-22 01:00:00,1.04232,1.04232,1.04076,1.04096,3748
2025-01-22 02:00:00,1.04093,1.04163,1.0406,1.04136,3160
2025-01-22 03:00:00,1.04137,1.04156,1.04101,1.0412,2305
2025-01-22 04:00:00,1.0412,1.04214,1.04113,1.04172,1909
2025-01-22 05:00:00,1.0417,1.0418,1.04083,1.04157,2287
2025-01-22 06:00:00,1.04156,1.04186,1.03998,1.04038,3703
2025-01-22 07:00:00,1.04041,1.04198,1.04033,1.04114,5358
2025-01-22 08:00:00,1.04118,1.0424,1.04095,1.04231,7495
2025-01-22 09:00:00,1.04233,1.04474,1.042,1.04468,6933
2025-01-22 10:00:00,1.04467,1.04573,1.04427,1.045,6000
2025-01-22 11:00:00,1.04498,1.04564,1.04405,1.0443,4430
2025-01-22 12:00:00,1.04429,1.04429,1.04311,1.0438,5129
2025-01-22 13:00:00,1.04381,1.04458,1.04223,1.04317,6321
2025-01-22 14:00:00,1.04313,1.04321,1.04143,1.04246,7556
2025-01-22 15:00:00,1.04245,1.0425,1.04146,1.042,7550
2025-01-22 16:00:00,1.04198,1.04229,1.04122,1.04196,5475
2025-01-22 17:00:00,1.04194,1.04206,1.04121,1.04171,4361
2025-01-22 18:00:00,1.0417,1.04212,1.04118,1.04161,3751
2025-01-22 19:00:00,1.04161,1.04227,1.04156,1.04201,2770
2025-01-22 20:00:00,1.04201,1.0423,1.04111,1.04121,3043
2025-01-22 21:00:00,1.0412,1.04131,1.04098,1.04106,727
2025-01-22 22:00:00,1.04092,1.04108,1.04072,1.04077,591
2025-01-22 23:00:00,1.04085,1.04095,1.04054,1.04079,1459
2025-01-23 00:00:00,1.04078,1.0412,1.04069,1.04103,2339
2025-01-23 01:00:00,1.04104,1.04161,1.0402,1.04036,4079
2025-01-23 02:00:00,1.04035,1.04062,1.03969,1.04039,3203
2025-01-23 03:00:00,1.04038,1.04092,1.04032,1.0409,1816
2025-01-23 04:00:00,1.04089,1.04129,1.04089,1.04108,1832
2025-01-23 05:00:00,1.04108,1.04117,1.04041,1.04052,2348
2025-01-23 06:00:00,1.0405,1.04121,1.04029,1.04033,2754
2025-01-23 07:00:00,1.04031,1.04056,1.03898,1.04002,5732
2025-01-23 08:00:00,1.04002,1.04023,1.03902,1.0394,5208
2025-01-23 09:00:00,1.03939,1.04148,1.03934,1.04116,5419
2025-01-23 10:00:00,1.04117,1.04203,1.041,1.04113,4562
2025-01-23 11:00:00,1.04114,1.0414,1.04013,1.04033,4573
2025-01-23 12:00:00,1.04033,1.04061,1.03942,1.04037,4967
2025-01-23 13:00:00,1.04036,1.0415,1.03974,1.04109,7366
2025-01-23 14:00:00,1.04113,1.04178,1.04058,1.04087,6262
2025-01-23 15:00:00,1.04092,1.04097,1.0387,1.03973,7171
2025-01-23 16:00:00,1.03975,1.04292,1.0372,1.04195,11580
2025-01-23 17:00:00,1.04192,1.0438,1.04138,1.04354,6195
2025-01-23 18:00:00,1.04355,1.0437,1.0422,1.04239,4098
2025-01-23 19:00:00,1.04245,1.04268,1.04199,1.0423,3745
2025-01-23 20:00:00,1.04226,1.04292,1.04158,1.04175,3799
2025-01-23 21:00:00,1.04176,1.04194,1.04128,1.04145,974
2025-01-23 22:00:00,1.04149,1.0417,1.04126,1.04157,1180
2025-01-23 23:00:00,1.04158,1.04178,1.04145,1.04156,1088
2025-01-24 00:00:00,1.04157,1.04231,1.04133,1.04195,2576
2025-01-24 01:00:00,1.04193,1.04204,1.04115,1.04158,2955
2025-01-24 02:00:00,1.04161,1.04492,1.04161,1.0449,6519
